@relation employee.data
@attribute ID numeric
@attribute Gender {m,f}
@attribute Age {26-33,18-25,34-41,50yearsabove,42-49}
@attribute EducationBackground {bachelor,diploma,master,undergraduate}
@attribute Language {1,2,3,4,5}
@attribute marriage {single,married,divorced}
@attribute PartnerWorking {no,yes}
@attribute Numberofchildren numeric
@attribute AvgAgeoftheirchildren numeric
@attribute Resident {local,not-local}
@attribute Jobtime {ft,pt}
@attribute Hoursofwork numeric
@attribute Salary numeric
@attribute Yearsofservice {0,1,2,3}
@attribute Socialassurance {yes,no}
@attribute Position {leademp,regularemp,manager,supervisor}
@attribute Department {customerservice,others,marketing,humanresource,sales,financial,IT,inventory,preprocessing,Accounting,rawmaterialswarehouse,manufacturing,management,finishing,finishedgoodswarehouse,corporateservices,corporate,assembly,services,marketingmanagement,manufacturingmanagement}
@attribute Computerskills {good,excellent,none}
@attribute Jobsecurity {good,excellent,bad}
@attribute Smoking {yes,no}
@attribute Transportation {yes,no}
@attribute Vacationdays numeric
@attribute Nationality {iraqi,others,kurdish}
@attribute Employmenttype {permanent,fixedtermcontract,temporary}
@attribute No.ofactivities numeric
@attribute No.ofpenalties numeric
@attribute TermReason {none,WorkRuleViolation,AcceptedNewJob,PoorJobfit,PoorPerformance,JobAbandonment,PoorAttendance,medical-Non-JobRelated,Retirement-Normal,JobDissatisfaction,CareerChange,Retirement-Early,Pay,Violence-Threat/Act,medical-JobRelated,ResignedinlieuofTerm,ResignedinLieuofTermination,PersonalReasons,Deceased,WorkConditions/Requirement,EmployeeRelocation,failedDrug/AlcoholScreen}
@attribute Riseinincomereceived {yes,no}
@attribute Employeedisciplined {no,yes}
@attribute Recommendationforpromotion {yes,no}

@data
321,m,34-41,bachelor,1,single,no,0,0,local,ft,8,2,1,no,regularemp,corporateservices,good,good,no,no,1,iraqi,permanent,9,0,none,no,yes,yes
287.37273,m,34-41,bachelor,3,married,no,0.653765,2.857419,local,ft,8,11,2,yes,supervisor,others,excellent,excellent,no,yes,3.58352,iraqi,permanent,4.511931,0,none,yes,yes,yes
100.488135,m,26-33,bachelor,1,married,yes,1,3.596264,local,ft,6,2,2,yes,regularemp,inventory,good,good,no,no,4,iraqi,permanent,4.932762,0,none,yes,yes,yes
108.429588,m,42-49,bachelor,3,married,no,0,0,local,ft,8,3,2,yes,supervisor,humanresource,good,excellent,no,yes,4,iraqi,permanent,4.727028,0,none,yes,yes,yes
242.341645,m,34-41,bachelor,1,single,no,0.16185,1.233957,not-local,ft,8,2,1,yes,regularemp,preprocessing,good,excellent,no,yes,3.013695,iraqi,permanent,5.368855,0,none,no,yes,yes
204,m,26-33,undergraduate,3,married,no,3,15,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2,iraqi,permanent,0,0,CareerChange,yes,yes,no
192.13188,m,50yearsabove,diploma,1,married,yes,0.948495,22.811378,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,no,no
102.863089,f,42-49,bachelor,2,married,no,3.053291,6.126209,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,1.18914,0,AcceptedNewJob,yes,yes,no
188.108656,m,34-41,bachelor,1,married,no,2.621077,11.546798,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,1.027226,iraqi,permanent,0,0,Pay,no,no,no
127.571328,m,26-33,bachelor,1,single,no,0,0,local,ft,8.901901,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,5.940038,none,yes,yes,no
211.811866,m,18-25,diploma,2,married,no,1.184758,5.241389,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,none,yes,yes,no
93.371155,m,26-33,bachelor,3,married,no,3.468886,24.260357,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,4,iraqi,permanent,338.740802,0.006509,none,yes,no,no
196.284863,m,34-41,bachelor,4,married,no,4.308093,22.282678,local,ft,9,1,3,yes,regularemp,others,good,excellent,no,yes,2.345298,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
213.540645,m,26-33,undergraduate,3,married,no,3,9.426035,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,0,CareerChange,yes,yes,no
134.734187,f,42-49,bachelor,2,married,no,0.133014,10.97288,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,487.817802,0,AcceptedNewJob,yes,yes,no
162.231314,m,50yearsabove,bachelor,2,married,no,0.013896,0.547434,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,1.980817,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
198.007492,m,26-33,bachelor,2,married,no,1.851438,0.506167,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.851904,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
158.438537,m,26-33,bachelor,2,married,no,2.38506,11.3151,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
171.74448,m,50yearsabove,bachelor,1,married,yes,3.540352,9.491623,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
190.568472,m,42-49,bachelor,2,married,yes,3.073319,5.085336,local,ft,9,2,0,yes,leademp,others,none,good,no,yes,4,iraqi,permanent,0,5.297894,WorkConditions/Requirement,yes,yes,no
216.906095,m,26-33,undergraduate,3,married,no,3,9.337579,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,0,CareerChange,yes,yes,no
139.079671,m,26-33,bachelor,3,married,no,2.059644,20.637707,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,2.570977,iraqi,permanent,1248.408933,0,none,yes,no,no
192.171144,m,26-33,bachelor,4,married,yes,2.085765,271906.364445,local,ft,9,1,3,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,Pay,yes,yes,no
169.508547,m,26-33,bachelor,2,married,no,2.978165,7.006753,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2.366704,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
146.865912,m,50yearsabove,bachelor,3,married,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,1056.60009,0,Deceased,no,no,no
206,m,34-41,bachelor,4,married,no,5,19,local,ft,10,1,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
163.451166,m,50yearsabove,bachelor,1,married,yes,4.885656,19.829018,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
173.764263,m,34-41,bachelor,1,married,no,1.569882,7.080747,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,2.292755,iraqi,permanent,0,0,Pay,no,no,no
201.372095,m,42-49,bachelor,4,married,no,3.092032,23,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
205,m,50yearsabove,bachelor,3,married,yes,4,21,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,Deceased,no,no,no
52.030117,m,34-41,bachelor,1,married,no,4.416308,10.444452,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,2.952968,iraqi,permanent,1673.678642,0,AcceptedNewJob,yes,no,no
208,m,42-49,bachelor,2,married,yes,4,15,local,ft,9,2,0,yes,leademp,others,none,good,no,yes,4,iraqi,permanent,0,0,WorkConditions/Requirement,yes,yes,no
110.732447,m,26-33,bachelor,2,married,no,0.249465,0.204011,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2.023476,iraqi,permanent,10,0.023452,none,yes,yes,no
190.816771,m,34-41,bachelor,1,married,no,0.225231,0.685703,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,2.300239,iraqi,permanent,0,0,AcceptedNewJob,yes,no,no
190.334916,m,50yearsabove,diploma,1,married,yes,1.206018,23.016402,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,no,no
167.102421,m,50yearsabove,bachelor,1,married,no,2.844743,4.654726,local,ft,8,3,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,1957.219383,0,Deceased,no,no,no
194,m,26-33,bachelor,4,married,no,5,22,local,ft,9,1,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
215,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
77.717839,m,26-33,bachelor,1,married,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2,iraqi,permanent,10,0.078842,none,yes,yes,no
205,m,50yearsabove,bachelor,3,married,yes,4,21,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,Deceased,no,no,no
202.532892,m,42-49,bachelor,4,married,no,3.105369,23,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
202.688705,m,42-49,bachelor,4,married,no,3.345226,23,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
83.466813,m,26-33,bachelor,3,married,no,1.736197,3.715924,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,4,iraqi,permanent,2015.792211,0.045999,none,yes,no,no
214.682262,m,34-41,bachelor,4,married,no,2.415629,21.269606,local,ft,8,1,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
214.107983,m,34-41,bachelor,1,married,no,4,9.544813,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,1,iraqi,permanent,0,0,Pay,no,no,no
85,m,18-25,diploma,2,married,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,10,0.089595,none,yes,yes,no
109.896647,m,26-33,bachelor,3,married,no,2.055701,0.592883,local,ft,8,3.552198,2,yes,leademp,IT,excellent,excellent,no,yes,4,iraqi,permanent,1911.253421,0.032979,none,yes,no,no
198.898946,m,26-33,undergraduate,3,married,no,3,18.962523,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,3.666133,iraqi,permanent,0,0,CareerChange,yes,yes,no
140.71903,f,42-49,bachelor,2,married,no,1.94419,4.829463,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,36.63356,0,AcceptedNewJob,yes,yes,no
57.889974,m,34-41,bachelor,1,married,no,4.603027,21.486994,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,3.1915,iraqi,permanent,116.092023,0,AcceptedNewJob,yes,no,no
165.216394,m,50yearsabove,bachelor,2,married,no,0.933764,16.329547,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,3.074236,iraqi,permanent,0,0,Pay,yes,yes,no
121.196585,m,26-33,bachelor,2,married,no,0.363423,0.908436,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2.787843,iraqi,permanent,10,0.010766,none,yes,yes,no
71.765496,m,26-33,bachelor,3,married,no,1.342646,7.6642,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,4,iraqi,permanent,2166.372688,0.075351,none,yes,no,no
215.192971,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
205,m,50yearsabove,bachelor,3,married,yes,4,21,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,Deceased,no,no,no
25.740546,m,26-33,diploma,1,married,no,0.761626,0.890325,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,10,0.089595,none,yes,no,no
95.579813,m,26-33,bachelor,1,married,no,0,0,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,3.032081,iraqi,permanent,0,0,none,yes,no,no
175.078292,f,42-49,bachelor,4,married,no,1.975648,16.352628,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,2.055299,iraqi,fixedtermcontract,0,0,ResignedinLieuofTermination,no,no,no
200.902159,m,42-49,bachelor,4,married,no,3.427689,23,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
193,f,42-49,bachelor,4,married,no,4,17,local,ft,9,2,2,yes,regularemp,others,good,excellent,no,yes,2,iraqi,fixedtermcontract,0,0,ResignedinLieuofTermination,no,no,no
82.794508,m,26-33,bachelor,1,married,no,0,0,local,ft,7,2,1,yes,leademp,others,good,good,no,yes,2.253579,iraqi,permanent,10,0.071343,none,yes,yes,no
70.777646,m,26-33,bachelor,3,married,no,1,4,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,4,iraqi,permanent,1531.930137,0.042285,none,yes,no,no
148.45461,m,34-41,bachelor,3,single,no,0.0185,18.390527,local,ft,8,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
126.881312,m,26-33,bachelor,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3.441341,none,yes,yes,no
109.329542,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,regularemp,humanresource,good,good,no,no,4,iraqi,permanent,0,3,none,yes,no,no
179.636083,m,26-33,bachelor,4,married,no,3.602295,5.567433,local,ft,8,1,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
109.904034,m,26-33,bachelor,1,married,no,4,22.062373,local,ft,8,2,1,yes,regularemp,others,good,good,yes,yes,2.399104,iraqi,permanent,1456.4982,0,none,yes,yes,no
126.004372,m,26-33,bachelor,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,yes,yes,no
185.810904,m,26-33,bachelor,2,single,no,0,0,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,no,no
106.112559,m,26-33,bachelor,4,single,no,0.04882,1.207614,local,ft,8,1,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0.330111,0,AcceptedNewJob,yes,yes,no
121.779956,m,26-33,bachelor,2,married,no,2.408164,14.944113,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,3.617198,iraqi,permanent,10,0,none,yes,yes,no
208.026829,m,50yearsabove,bachelor,3,single,no,4.216145,17.823037,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,3.971365,iraqi,permanent,0,0,PoorAttendance,no,no,no
103.114131,m,18-25,diploma,1,single,no,0,0,local,ft,8,2,1,yes,regularemp,humanresource,good,good,no,no,3.75383,iraqi,permanent,0,2.440759,none,yes,no,no
174.745237,m,26-33,bachelor,2,married,no,2.808244,6.392911,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.149512,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
41.990628,m,26-33,bachelor,1,married,no,0.894934,2352.920784,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,3.976525,iraqi,permanent,1673.749384,0.002922,none,yes,no,no
126.524698,m,26-33,bachelor,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,yes,yes,no
123,m,26-33,bachelor,2,married,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,2,iraqi,permanent,10,0,none,yes,yes,no
171.601113,m,50yearsabove,bachelor,2,married,no,3.027987,20.180384,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.938338,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
153.506636,m,18-25,diploma,2,married,no,1.713964,1.862935,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2.31279,iraqi,permanent,1250.802522,0.087226,none,yes,yes,no
213.668622,m,26-33,undergraduate,3,married,no,3,8.587459,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,0,CareerChange,yes,yes,no
192.773433,m,26-33,bachelor,4,married,yes,2,626872.294533,local,ft,9,1,3,yes,regularemp,others,good,good,no,yes,2.928291,iraqi,permanent,0,0,Pay,yes,yes,no
188.809766,m,50yearsabove,diploma,1,married,yes,2.503857,23.630828,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,yes,no
148.807858,m,34-41,bachelor,3,single,no,2.361662,15.049431,local,ft,8,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
211.97972,m,34-41,bachelor,4,married,no,4.677334,20.113522,local,ft,9,1,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
203.97361,m,34-41,bachelor,1,married,no,1.256601,4.660514,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,3.890883,iraqi,permanent,0,0,Pay,no,no,no
149.715827,m,50yearsabove,bachelor,3,married,no,3.064147,7.030047,local,ft,9,2,0,yes,regularemp,others,good,good,no,yes,2.541734,iraqi,permanent,0.185071,0,none,no,no,no
147.741229,m,34-41,bachelor,3,single,no,0.159333,17.484364,local,ft,8,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
167,m,50yearsabove,bachelor,2,married,no,4,30,local,ft,9,2,1,yes,regularemp,marketing,good,good,no,yes,4,iraqi,permanent,0,0,Pay,yes,yes,no
214.876525,m,50yearsabove,bachelor,1,married,yes,4.47206,23,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
165.503271,f,50yearsabove,undergraduate,1,married,no,2.32912,7.825431,local,ft,8,2,1,no,regularemp,others,good,good,no,yes,3.566947,iraqi,permanent,561.707767,0.035255,ResignedinlieuofTerm,no,no,no
167,m,50yearsabove,bachelor,2,married,no,4,30,local,ft,9,2,1,yes,regularemp,marketing,good,good,no,yes,4,iraqi,permanent,0,0,Pay,yes,yes,no
117.65516,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,no,yes,no
204,m,26-33,undergraduate,3,married,no,3,15,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2,iraqi,permanent,0,0,CareerChange,yes,yes,no
188.421866,m,50yearsabove,diploma,1,married,yes,2.044287,13.957321,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,yes,no
116.626791,m,50yearsabove,bachelor,3,married,no,2.736431,0.349973,local,ft,8,2,0,yes,regularemp,others,good,good,no,yes,3.010119,iraqi,permanent,0.838437,0,none,no,no,no
153.047459,m,34-41,bachelor,1,married,no,2.160094,2.77614,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,2.034265,iraqi,permanent,0,0,Pay,no,no,no
173.878512,m,34-41,bachelor,1,married,no,0.97952,7.104408,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.989092,iraqi,permanent,0,0,PoorPerformance,no,no,no
205.729083,m,50yearsabove,bachelor,3,married,yes,4.008534,20.754912,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,2.226581,iraqi,permanent,0,0,Deceased,no,no,no
139.020421,m,26-33,bachelor,3,married,no,1.434877,1.352055,local,ft,8,3,2,yes,leademp,others,good,excellent,no,yes,2.629182,iraqi,permanent,152.502171,0,none,yes,no,no
162.307649,f,42-49,bachelor,4,married,no,1.772478,3.6775,local,ft,9,2,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,ResignedinLieuofTermination,no,no,no
194,m,26-33,bachelor,4,married,no,5,22,local,ft,9,1,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
198,m,34-41,bachelor,4,married,no,4,23,local,ft,8,1,3,yes,regularemp,others,good,excellent,no,yes,2,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
148.879714,m,34-41,bachelor,3,single,no,0.480621,2.595762,local,ft,8,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
185.473507,m,34-41,bachelor,1,married,no,3.515085,10.438438,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.54611,iraqi,permanent,0,0,PoorPerformance,no,no,no
197.249938,m,50yearsabove,bachelor,1,married,yes,3.217444,13.759999,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
215.214347,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
176.106115,m,50yearsabove,bachelor,3,married,yes,4.082514,21.315415,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,2.307118,iraqi,permanent,0,0,Deceased,no,no,no
106.335392,m,18-25,diploma,1,single,no,0,0,local,ft,8,2,1,yes,regularemp,humanresource,good,good,no,no,3.997763,iraqi,permanent,0,2.48375,none,yes,no,no
77.542714,m,26-33,bachelor,1,married,no,0,0,local,ft,7,2,1,yes,leademp,others,good,good,no,yes,2,iraqi,permanent,10,0.012994,none,yes,yes,no
195.71545,m,26-33,bachelor,2,single,no,0,0,local,ft,8,1,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
160.226291,m,26-33,bachelor,2,married,no,3.24023,17.658201,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
126,m,26-33,bachelor,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,yes,yes,no
189.420427,m,50yearsabove,diploma,1,married,yes,2.452144,11.503272,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,yes,no
194.989834,m,34-41,bachelor,1,married,no,0.046606,0.530565,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,1.922772,iraqi,permanent,0,0,AcceptedNewJob,yes,no,no
73.961784,m,26-33,diploma,1,married,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,3.106099,iraqi,permanent,10,0.089595,none,yes,no,no
194.811709,m,26-33,bachelor,4,married,no,3.066258,5.464612,local,ft,8,1,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
217.281778,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
174,f,50yearsabove,undergraduate,1,married,no,3,15,local,ft,9,2,1,no,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,ResignedinlieuofTerm,no,no,no
56.228909,m,26-33,bachelor,1,married,no,1.159151,361.522386,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.865783,iraqi,permanent,51.859192,0.036347,none,yes,no,no
171.740457,f,50yearsabove,undergraduate,1,married,no,2.81693,14.944278,local,ft,8,2,1,no,regularemp,others,good,good,no,yes,2.304072,iraqi,permanent,0,0,ResignedinlieuofTerm,no,no,no
208,m,42-49,bachelor,2,married,yes,4,15,local,ft,9,2,0,yes,leademp,others,none,good,no,yes,4,iraqi,permanent,0,0,WorkConditions/Requirement,yes,yes,no
208,m,42-49,bachelor,2,married,yes,4,15,local,ft,9,2,0,yes,leademp,others,none,good,no,yes,4,iraqi,permanent,0,0,WorkConditions/Requirement,yes,yes,no
195.274045,m,26-33,undergraduate,3,married,no,3,19.443302,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,0,CareerChange,yes,yes,no
104.808035,f,42-49,bachelor,2,married,no,1.885364,3.753431,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,14.144273,0,AcceptedNewJob,yes,yes,no
201.505923,m,50yearsabove,diploma,1,married,yes,3.009541,24.496182,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,PersonalReasons,no,no,no
165.897742,m,26-33,bachelor,1,married,no,4.98581,22.034108,local,ft,9,2,1,yes,regularemp,others,good,good,yes,yes,1.520312,iraqi,permanent,0,0,none,yes,yes,no
165.520217,f,42-49,bachelor,2,married,no,2.421088,22.826022,local,ft,9,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,200.244684,0,AcceptedNewJob,yes,yes,no
206.504217,m,50yearsabove,diploma,1,married,yes,2.611907,23.52182,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,yes,no
165.076646,m,26-33,bachelor,1,married,no,4.23957,24.132223,local,ft,8,2,1,yes,regularemp,others,good,good,yes,yes,1.282811,iraqi,permanent,0,0,none,yes,yes,no
196.067347,m,26-33,bachelor,4,married,yes,2.237243,595599.761785,local,ft,8,1,3,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,Pay,yes,yes,no
109.377423,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,humanresource,good,good,no,no,4,iraqi,permanent,0,3,none,no,yes,no
202.53367,m,42-49,bachelor,4,married,no,3.121326,23,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
193,f,42-49,bachelor,4,married,no,4,17,local,ft,9,2,2,yes,regularemp,others,good,excellent,no,yes,2,iraqi,fixedtermcontract,0,0,ResignedinLieuofTermination,no,no,no
176.668569,m,50yearsabove,bachelor,3,married,no,0.864764,13.79438,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,775.953305,0,Deceased,no,no,no
134.959502,m,50yearsabove,bachelor,3,married,no,0.028488,11.460116,local,ft,8,2,0,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0.988215,0,none,no,no,no
178.366307,m,34-41,bachelor,1,married,no,3.91671,16.923411,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,2.840844,iraqi,permanent,0,0,Pay,no,no,no
118,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,no,yes,no
222,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
34.069636,m,26-33,bachelor,1,married,no,0.129239,1338.42368,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.213507,iraqi,permanent,224.213682,0.077632,none,yes,no,no
162.202705,m,50yearsabove,bachelor,2,married,no,4.587021,8.4,local,ft,8.052041,800494.76142,1,yes,regularemp,marketing,good,good,no,yes,3.222544,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
107.942674,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,humanresource,good,good,no,no,4,iraqi,permanent,0,3,none,no,yes,no
84.804604,m,26-33,bachelor,1,married,no,0,0,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.020235,iraqi,permanent,0,0,none,yes,no,no
